module_id,module_code,module_title,module_type,host_department,primary_lead_name,primary_lead_m3_score,collaborator_rank,collaborator_name,collaborator_position,collaborator_department,collaboration_aspect,aspect_affinity_score,collaboration_suitability_score,rationale
module_ac26b972973ad9e8,GC2600,Responses to Global Challenges,taught_academic,Social and Political Sciences,Professor Nicola Ansell,0.283361,1,Miss Dilruba Karim,Senior Lecturer in Economics and Finance,"Economics, Finance and Accounting","Macroeconomic Policy, Global Trade & Financial Systems",0.6319730877876282,0.501063397526741,"Enriches 'Responses to Global Challenges' by delivering specialist guest sessions on 'Macroeconomic Policy, Global Trade & Financial Systems'. Complements Professor Nicola Ansell's (Social and Political Sciences) core delivery with external domain perspectives from Economics, Finance and Accounting."
module_acbb34a2967f7138,N/A,Arts and Human Development,taught_academic,Arts and Humanities,Dr Katerina Paramana,0.357391,1,Professor Vanja Garaj,Professor of Design,Brunel Design School,"Visual Perception, Graphic Storytelling & HCI",0.5111984014511108,0.49476336240768426,"Enriches 'Arts and Human Development' by delivering specialist guest sessions on 'Visual Perception, Graphic Storytelling & HCI'. Complements Dr Katerina Paramana's (Arts and Humanities) core delivery with external domain perspectives from Brunel Design School."
module_acd6e52e86ca423d,MG3CCC,Thinking Strategically,taught_academic,"Strategy, Entrepreneurship and Management",Dr Carolin Decker-Lange,0.279024,1,Dr Sven Fischer,Lecturer in Economics,"Economics, Finance and Accounting",Behavioural Economics & Decision Sciences,0.6018108129501343,0.4613515377044678,"Enriches 'Thinking Strategically' by delivering specialist guest sessions on 'Behavioural Economics & Decision Sciences'. Complements Dr Carolin Decker-Lange's (Strategy, Entrepreneurship and Management) core delivery with external domain perspectives from Economics, Finance and Accounting."
module_acd6e52e86ca423d,MG3CCC,Thinking Strategically,taught_academic,"Strategy, Entrepreneurship and Management",Dr Carolin Decker-Lange,0.279024,2,Dr Abrahim Althonayan,Senior Lecturer in Ops Management,"Strategy, Entrepreneurship and Management","Business Analytics, Enterprise Strategy & Management",0.6061857342720032,0.5426803857088089,"Enriches 'Thinking Strategically' by delivering specialist guest sessions on 'Business Analytics, Enterprise Strategy & Management'. Complements Dr Carolin Decker-Lange's (Strategy, Entrepreneurship and Management) core delivery with external domain perspectives from Strategy, Entrepreneurship and Management."
module_acd8f4ce3e6fb37a,FM3616,Theory Project: Game Analysis,taught_academic,Arts and Humanities,Dr Thaleia Deniozou,0.388114,1,Dr Sven Fischer,Lecturer in Economics,"Economics, Finance and Accounting",Behavioural Economics & Decision Sciences,0.6018108129501343,0.5185253262519837,"Enriches 'Theory Project: Game Analysis' by delivering specialist guest sessions on 'Behavioural Economics & Decision Sciences'. Complements Dr Thaleia Deniozou's (Arts and Humanities) core delivery with external domain perspectives from Economics, Finance and Accounting."
module_acd8f4ce3e6fb37a,FM3616,Theory Project: Game Analysis,taught_academic,Arts and Humanities,Dr Thaleia Deniozou,0.388114,2,Miss Dilruba Karim,Senior Lecturer in Economics and Finance,"Economics, Finance and Accounting","Macroeconomic Policy, Global Trade & Financial Systems",0.6319730877876282,0.49679104536771773,"Enriches 'Theory Project: Game Analysis' by delivering specialist guest sessions on 'Macroeconomic Policy, Global Trade & Financial Systems'. Complements Dr Thaleia Deniozou's (Arts and Humanities) core delivery with external domain perspectives from Economics, Finance and Accounting."
module_ace9bb0cf893598a,MG5XX2,Project Consultancy and Risk Management,taught_academic,"Economics, Finance and Accounting",Mrs Jasmine Cooper,0.266498,1,Dr Abrahim Althonayan,Senior Lecturer in Ops Management,"Strategy, Entrepreneurship and Management","Business Analytics, Enterprise Strategy & Management",0.6061857342720032,0.5358624875545501,"Enriches 'Project Consultancy and Risk Management' by delivering specialist guest sessions on 'Business Analytics, Enterprise Strategy & Management'. Complements Mrs Jasmine Cooper's (Economics, Finance and Accounting) core delivery with external domain perspectives from Strategy, Entrepreneurship and Management."
module_ad64efdbffb07e4d,N/A,"Research Design, Analysis and Academic Skills",taught_academic,Department of Life Sciences,Dr Sofia Barbosa Boucas,0.382488,1,Professor George Ghinea,Professor - Mulsemedia Computing,Computer Science,"Visual Perception, Graphic Storytelling & HCI",0.5237909555435181,0.4773643672466278,"Enriches 'Research Design, Analysis and Academic Skills' by delivering specialist guest sessions on 'Visual Perception, Graphic Storytelling & HCI'. Complements Dr Sofia Barbosa Boucas's (Department of Life Sciences) core delivery with external domain perspectives from Computer Science."
module_ad64efdbffb07e4d,N/A,"Research Design, Analysis and Academic Skills",taught_academic,Department of Life Sciences,Dr Sofia Barbosa Boucas,0.382488,2,Professor Rob Macredie,Professor - Interactive Systems,Computer Science,Behavioural Psychology & Cognitive Science,0.37852850556373596,0.400408062338829,"Enriches 'Research Design, Analysis and Academic Skills' by delivering specialist guest sessions on 'Behavioural Psychology & Cognitive Science'. Complements Dr Sofia Barbosa Boucas's (Department of Life Sciences) core delivery with external domain perspectives from Computer Science."
module_ad6a3cef6eae0bae,FM3615,Theory Project: Business & Development,taught_academic,Arts and Humanities,Dr Thaleia Deniozou,0.372194,1,Dr Amir Ashrafi,Lecturer in Business Information Systems,Business Analytics and Marketing,"Business Analytics, Enterprise Strategy & Management",0.6018611192703247,0.5446173250675201,"Enriches 'Theory Project: Business & Development' by delivering specialist guest sessions on 'Business Analytics, Enterprise Strategy & Management'. Complements Dr Thaleia Deniozou's (Arts and Humanities) core delivery with external domain perspectives from Business Analytics and Marketing."
module_ad6a3cef6eae0bae,FM3615,Theory Project: Business & Development,taught_academic,Arts and Humanities,Dr Thaleia Deniozou,0.372194,2,Dr Sven Fischer,Lecturer in Economics,"Economics, Finance and Accounting",Behavioural Economics & Decision Sciences,0.6018108129501343,0.5131970375776291,"Enriches 'Theory Project: Business & Development' by delivering specialist guest sessions on 'Behavioural Economics & Decision Sciences'. Complements Dr Thaleia Deniozou's (Arts and Humanities) core delivery with external domain perspectives from Economics, Finance and Accounting."
module_ad6a3cef6eae0bae,FM3615,Theory Project: Business & Development,taught_academic,Arts and Humanities,Dr Thaleia Deniozou,0.372194,3,Miss Dilruba Karim,Senior Lecturer in Economics and Finance,"Economics, Finance and Accounting","Macroeconomic Policy, Global Trade & Financial Systems",0.6319730877876282,0.5116892188787461,"Enriches 'Theory Project: Business & Development' by delivering specialist guest sessions on 'Macroeconomic Policy, Global Trade & Financial Systems'. Complements Dr Thaleia Deniozou's (Arts and Humanities) core delivery with external domain perspectives from Economics, Finance and Accounting."
module_adbee3203e4ba2b1,PH5636,Assessment and Management of Challenging Behaviours across the Lifespan,taught_academic,Department of Health Sciences,Dr Emma Norris,0.387926,1,Dr Andre J. Szameitat,Reader - Psychology,Department of Life Sciences,Behavioural Psychology & Cognitive Science,0.5748533010482788,0.5239123582839965,Enriches 'Assessment and Management of Challenging Behaviours across the Lifespan' by delivering specialist guest sessions on 'Behavioural Psychology & Cognitive Science'. Complements Dr Emma Norris's (Department of Health Sciences) core delivery with external domain perspectives from Department of Life Sciences.
module_ae2a5a7b7080d028,N/A,Applied Fluid Mechanics,taught_academic,Mechanical and Aerospace Engineering,Dr James Tyacke,0.408854,1,Professor Simon Shaw,Professor,Mathematics,"Computational Modeling, Numerical Simulation & Algorithms",0.4839523136615753,0.49516036212444303,"Enriches 'Applied Fluid Mechanics' by delivering specialist guest sessions on 'Computational Modeling, Numerical Simulation & Algorithms'. Complements Dr James Tyacke's (Mechanical and Aerospace Engineering) core delivery with external domain perspectives from Mathematics."
module_ae58e3b11d58c00d,LX3647,Intellectual Property Law,taught_academic,Social and Political Sciences,Professor Sarita Malik,0.175321,1,Dr Asress Gikay,"Senior Lecturer in AI, Disruptive Innovation and Law",Brunel Law School,"Ethics, Governance, Law & Policy",0.7417120933532715,0.6785473942756652,"Enriches 'Intellectual Property Law' by delivering specialist guest sessions on 'Ethics, Governance, Law & Policy'. Complements Professor Sarita Malik's (Social and Political Sciences) core delivery with external domain perspectives from Brunel Law School."
module_ae71feacb883d2b1,CS1603,Introductory Programming,taught_academic,Computer Science,Dr Rumyana Neykova,0.264554,1,Dr Harry Agius,Senior Lecturer in Computing,Brunel Design School,"Visual Perception, Graphic Storytelling & HCI",0.49546897411346436,0.41274467706680296,"Enriches 'Introductory Programming' by delivering specialist guest sessions on 'Visual Perception, Graphic Storytelling & HCI'. Complements Dr Rumyana Neykova's (Computer Science) core delivery with external domain perspectives from Brunel Design School."
module_ae71feacb883d2b1,CS1603,Introductory Programming,taught_academic,Computer Science,Dr Rumyana Neykova,0.264554,2,Dr Edward Smith,Senior Lecturer in Fluid Dynamics,Mechanical and Aerospace Engineering,"Computational Modeling, Numerical Simulation & Algorithms",0.41037052869796753,0.3583949193358421,"Enriches 'Introductory Programming' by delivering specialist guest sessions on 'Computational Modeling, Numerical Simulation & Algorithms'. Complements Dr Rumyana Neykova's (Computer Science) core delivery with external domain perspectives from Mechanical and Aerospace Engineering."
module_ae71feacb883d2b1,CS1603,Introductory Programming,taught_academic,Computer Science,Dr Rumyana Neykova,0.264554,3,Professor David Gallear,Vice Dean Education/Professor - Operations Management,Business Analytics and Marketing,Environmental Sustainability & Clean Tech,0.5589849948883057,0.45448283255100247,Enriches 'Introductory Programming' by delivering specialist guest sessions on 'Environmental Sustainability & Clean Tech'. Complements Dr Rumyana Neykova's (Computer Science) core delivery with external domain perspectives from Business Analytics and Marketing.
module_aef5e9bf57ec5484,CS5709,Digital Innovation and Strategy,taught_academic,Computer Science,Dr Alan Serrano-Rico,0.286861,1,Professor Hamed Al-Raweshidy,Professor - Wireless Networks And Communications Centre,Electronic and Electrical Engineering,"Cybersecurity, Cryptography & Digital Trust",0.40119749307632446,0.3414202094078064,"Enriches 'Digital Innovation and Strategy' by delivering specialist guest sessions on 'Cybersecurity, Cryptography & Digital Trust'. Complements Dr Alan Serrano-Rico's (Computer Science) core delivery with external domain perspectives from Electronic and Electrical Engineering."
module_aef5e9bf57ec5484,CS5709,Digital Innovation and Strategy,taught_academic,Computer Science,Dr Alan Serrano-Rico,0.286861,2,Professor David Gallear,Vice Dean Education/Professor - Operations Management,Business Analytics and Marketing,Environmental Sustainability & Clean Tech,0.5589849948883057,0.4680462181568145,Enriches 'Digital Innovation and Strategy' by delivering specialist guest sessions on 'Environmental Sustainability & Clean Tech'. Complements Dr Alan Serrano-Rico's (Computer Science) core delivery with external domain perspectives from Business Analytics and Marketing.
module_aef5e9bf57ec5484,CS5709,Digital Innovation and Strategy,taught_academic,Computer Science,Dr Alan Serrano-Rico,0.286861,3,Dr Amir Ashrafi,Lecturer in Business Information Systems,Business Analytics and Marketing,"Business Analytics, Enterprise Strategy & Management",0.6018611192703247,0.5532449811697007,"Enriches 'Digital Innovation and Strategy' by delivering specialist guest sessions on 'Business Analytics, Enterprise Strategy & Management'. Complements Dr Alan Serrano-Rico's (Computer Science) core delivery with external domain perspectives from Business Analytics and Marketing."
module_af15be5a50a2fedc,FM3628,Major Project – Hardware Technology,independent_project_placement,Arts and Humanities,Mr Chris Cox,0.351896,0,N/A (Exempt Unit),N/A,N/A,Independent Supervision Only,0.0,0.0,Exempt from co-delivery: Independent student research project / placement unit.
module_af8ed9599cebbe6f,MS1705,Clinical Practice and Community Care,taught_academic,Brunel Medical School,Unassigned Lead,0.0,1,Dr Valeriia Haberland,Lecturer in Computer Science,Computer Science,Healthcare & Biomedical Applications,0.6184433698654175,0.49395474493503566,Enriches 'Clinical Practice and Community Care' by delivering specialist guest sessions on 'Healthcare & Biomedical Applications'. Complements Unassigned Lead's (Brunel Medical School) core delivery with external domain perspectives from Computer Science.
module_b03381f37637f798,PH5682,Cardiovascular Health,taught_academic,Department of Health Sciences,Dr Shirley Crankson,0.341621,1,Dr Valeriia Haberland,Lecturer in Computer Science,Computer Science,Healthcare & Biomedical Applications,0.6184433698654175,0.530039432644844,Enriches 'Cardiovascular Health' by delivering specialist guest sessions on 'Healthcare & Biomedical Applications'. Complements Dr Shirley Crankson's (Department of Health Sciences) core delivery with external domain perspectives from Computer Science.
module_b09b99d6cbb2c935,N/A,Mobile and Web Apps for IoT,taught_academic,Computer Science,Dr Cigdem Sengul,0.390158,1,Dr Md Nazmul Huda,Associate Dean (Student Experience)/Senior Lecturer in Electronic & Electrical Engineering,Electronic and Electrical Engineering,"Robotics, Embedded Systems & Hardware Integration",0.4555783271789551,0.3924358993768692,"Enriches 'Mobile and Web Apps for IoT' by delivering specialist guest sessions on 'Robotics, Embedded Systems & Hardware Integration'. Complements Dr Cigdem Sengul's (Computer Science) core delivery with external domain perspectives from Electronic and Electrical Engineering."
module_b09b99d6cbb2c935,N/A,Mobile and Web Apps for IoT,taught_academic,Computer Science,Dr Cigdem Sengul,0.390158,2,Professor George Ghinea,Professor - Mulsemedia Computing,Computer Science,"Visual Perception, Graphic Storytelling & HCI",0.5237909555435181,0.48253565728664394,"Enriches 'Mobile and Web Apps for IoT' by delivering specialist guest sessions on 'Visual Perception, Graphic Storytelling & HCI'. Complements Dr Cigdem Sengul's (Computer Science) core delivery with external domain perspectives from Computer Science."
module_b09b99d6cbb2c935,N/A,Mobile and Web Apps for IoT,taught_academic,Computer Science,Dr Cigdem Sengul,0.390158,3,Dr Muhammad Shafique,Lecturer,Civil and Environmental Engineering,Environmental Sustainability & Clean Tech,0.5752660036087036,0.4371986128389835,Enriches 'Mobile and Web Apps for IoT' by delivering specialist guest sessions on 'Environmental Sustainability & Clean Tech'. Complements Dr Cigdem Sengul's (Computer Science) core delivery with external domain perspectives from Civil and Environmental Engineering.
module_b0c55a72190c552a,CH5E,Innovation Toolbox,taught_academic,Mechanical and Aerospace Engineering,Dr Alireza Mousavi,0.290954,1,Dr Abrahim Althonayan,Senior Lecturer in Ops Management,"Strategy, Entrepreneurship and Management","Business Analytics, Enterprise Strategy & Management",0.6061857342720032,0.5045537680387497,"Enriches 'Innovation Toolbox' by delivering specialist guest sessions on 'Business Analytics, Enterprise Strategy & Management'. Complements Dr Alireza Mousavi's (Mechanical and Aerospace Engineering) core delivery with external domain perspectives from Strategy, Entrepreneurship and Management."
module_b12b9f82b5801171,MG5621,"Creativity, Entrepreneurship and Innovation",taught_academic,"Strategy, Entrepreneurship and Management",Dr Farah Al Taji,0.381492,1,Dr Ambrose Egwuonwu,Lecturer (Education) in Accounting & Finance,"Economics, Finance and Accounting","Business Analytics, Enterprise Strategy & Management",0.6006503701210022,0.5194034248590469,"Enriches 'Creativity, Entrepreneurship and Innovation' by delivering specialist guest sessions on 'Business Analytics, Enterprise Strategy & Management'. Complements Dr Farah Al Taji's (Strategy, Entrepreneurship and Management) core delivery with external domain perspectives from Economics, Finance and Accounting."
module_b15547da4ce69815,PX2XXX,Military History and Strategic Thought,taught_academic,Social and Political Sciences,Dr Richard Hammond,0.348883,1,Miss Dilruba Karim,Senior Lecturer in Economics and Finance,"Economics, Finance and Accounting","Macroeconomic Policy, Global Trade & Financial Systems",0.6319730877876282,0.498273466527462,"Enriches 'Military History and Strategic Thought' by delivering specialist guest sessions on 'Macroeconomic Policy, Global Trade & Financial Systems'. Complements Dr Richard Hammond's (Social and Political Sciences) core delivery with external domain perspectives from Economics, Finance and Accounting."
module_b19204583c85c753,MG5YYY,Experiential Luxury: Theory and Practice,taught_academic,Business Analytics and Marketing,Dr Yousra Asaad,0.39557,1,Dr Sven Fischer,Lecturer in Economics,"Economics, Finance and Accounting",Behavioural Economics & Decision Sciences,0.6018108129501343,0.4709555312991142,"Enriches 'Experiential Luxury: Theory and Practice' by delivering specialist guest sessions on 'Behavioural Economics & Decision Sciences'. Complements Dr Yousra Asaad's (Business Analytics and Marketing) core delivery with external domain perspectives from Economics, Finance and Accounting."
module_b19204583c85c753,MG5YYY,Experiential Luxury: Theory and Practice,taught_academic,Business Analytics and Marketing,Dr Yousra Asaad,0.39557,2,Professor George Ghinea,Professor - Mulsemedia Computing,Computer Science,"Visual Perception, Graphic Storytelling & HCI",0.5237909555435181,0.44954757094383235,"Enriches 'Experiential Luxury: Theory and Practice' by delivering specialist guest sessions on 'Visual Perception, Graphic Storytelling & HCI'. Complements Dr Yousra Asaad's (Business Analytics and Marketing) core delivery with external domain perspectives from Computer Science."
module_b1a1ac4b94fbd8f1,PH5696,Advanced Musculoskeletal Ultrasound Skills,taught_academic,Department of Health Sciences,Mr Jonathan Warne,0.361197,1,Dr Valeriia Haberland,Lecturer in Computer Science,Computer Science,Healthcare & Biomedical Applications,0.6184433698654175,0.5315557390451431,Enriches 'Advanced Musculoskeletal Ultrasound Skills' by delivering specialist guest sessions on 'Healthcare & Biomedical Applications'. Complements Mr Jonathan Warne's (Department of Health Sciences) core delivery with external domain perspectives from Computer Science.
module_b1c589aa0f0d39e3,PH2600,Research Methods,taught_academic,Department of Health Sciences,Dr Emma Norris,0.351991,1,Dr Valeriia Haberland,Lecturer in Computer Science,Computer Science,Healthcare & Biomedical Applications,0.6184433698654175,0.5349095463752747,Enriches 'Research Methods' by delivering specialist guest sessions on 'Healthcare & Biomedical Applications'. Complements Dr Emma Norris's (Department of Health Sciences) core delivery with external domain perspectives from Computer Science.
module_b1c9c7702031e91e,DM5544,Design Innovation Futures: Seminar and Workshop Programme,taught_academic,Brunel Design School,Professor Youngok Choi,0.36451,1,Dr Amir Ashrafi,Lecturer in Business Information Systems,Business Analytics and Marketing,"Business Analytics, Enterprise Strategy & Management",0.6018611192703247,0.517140194773674,"Enriches 'Design Innovation Futures: Seminar and Workshop Programme' by delivering specialist guest sessions on 'Business Analytics, Enterprise Strategy & Management'. Complements Professor Youngok Choi's (Brunel Design School) core delivery with external domain perspectives from Business Analytics and Marketing."
module_b1c9c7702031e91e,DM5544,Design Innovation Futures: Seminar and Workshop Programme,taught_academic,Brunel Design School,Professor Youngok Choi,0.36451,2,Dr Muhammad Shafique,Lecturer,Civil and Environmental Engineering,Environmental Sustainability & Clean Tech,0.5752660036087036,0.5168422609567642,Enriches 'Design Innovation Futures: Seminar and Workshop Programme' by delivering specialist guest sessions on 'Environmental Sustainability & Clean Tech'. Complements Professor Youngok Choi's (Brunel Design School) core delivery with external domain perspectives from Civil and Environmental Engineering.
module_b1e81c42b84293b7,MA3627,Data Mining and AI for Big Data Analytics,taught_academic,Mathematics,Dr Zohreh Kaheh,0.226281,1,Dr Asress Gikay,"Senior Lecturer in AI, Disruptive Innovation and Law",Brunel Law School,"Ethics, Governance, Law & Policy",0.7417120933532715,0.5878821492195129,"Enriches 'Data Mining and AI for Big Data Analytics' by delivering specialist guest sessions on 'Ethics, Governance, Law & Policy'. Complements Dr Zohreh Kaheh's (Mathematics) core delivery with external domain perspectives from Brunel Law School."
module_b1e81c42b84293b7,MA3627,Data Mining and AI for Big Data Analytics,taught_academic,Mathematics,Dr Zohreh Kaheh,0.226281,2,Dr Stephen Swift,Reader,Computer Science,Healthcare & Biomedical Applications,0.5739917755126953,0.522670665383339,Enriches 'Data Mining and AI for Big Data Analytics' by delivering specialist guest sessions on 'Healthcare & Biomedical Applications'. Complements Dr Zohreh Kaheh's (Mathematics) core delivery with external domain perspectives from Computer Science.
module_b23b815209ab0229,CL2AAA,Engineering Chemistry,taught_academic,Mechanical and Aerospace Engineering,Dr Jun Xia,0.327616,1,Dr Valeriia Haberland,Lecturer in Computer Science,Computer Science,Healthcare & Biomedical Applications,0.6184433698654175,0.4767664164304733,Enriches 'Engineering Chemistry' by delivering specialist guest sessions on 'Healthcare & Biomedical Applications'. Complements Dr Jun Xia's (Mechanical and Aerospace Engineering) core delivery with external domain perspectives from Computer Science.
module_b23b815209ab0229,CL2AAA,Engineering Chemistry,taught_academic,Mechanical and Aerospace Engineering,Dr Jun Xia,0.327616,2,Professor Simon Shaw,Professor,Mathematics,"Computational Modeling, Numerical Simulation & Algorithms",0.4839523136615753,0.42380289137363436,"Enriches 'Engineering Chemistry' by delivering specialist guest sessions on 'Computational Modeling, Numerical Simulation & Algorithms'. Complements Dr Jun Xia's (Mechanical and Aerospace Engineering) core delivery with external domain perspectives from Mathematics."
module_b2c94f1b85d1de50,PP5614,Contemporary Threats and Analytical Methodology,taught_academic,Social and Political Sciences,Dr Kristian Gustafson,0.417985,1,Dr Rumyana Neykova,Senior Lecturer in Computer Science,Computer Science,"Cybersecurity, Cryptography & Digital Trust",0.4467697739601135,0.42244035899639126,"Enriches 'Contemporary Threats and Analytical Methodology' by delivering specialist guest sessions on 'Cybersecurity, Cryptography & Digital Trust'. Complements Dr Kristian Gustafson's (Social and Political Sciences) core delivery with external domain perspectives from Computer Science."
module_b2c94f1b85d1de50,PP5614,Contemporary Threats and Analytical Methodology,taught_academic,Social and Political Sciences,Dr Kristian Gustafson,0.417985,2,Dr Amir Ashrafi,Lecturer in Business Information Systems,Business Analytics and Marketing,"Business Analytics, Enterprise Strategy & Management",0.6018611192703247,0.5276777267456054,"Enriches 'Contemporary Threats and Analytical Methodology' by delivering specialist guest sessions on 'Business Analytics, Enterprise Strategy & Management'. Complements Dr Kristian Gustafson's (Social and Political Sciences) core delivery with external domain perspectives from Business Analytics and Marketing."
module_b2c94f1b85d1de50,PP5614,Contemporary Threats and Analytical Methodology,taught_academic,Social and Political Sciences,Dr Kristian Gustafson,0.417985,3,Miss Dilruba Karim,Senior Lecturer in Economics and Finance,"Economics, Finance and Accounting","Macroeconomic Policy, Global Trade & Financial Systems",0.6319730877876282,0.5001363724470138,"Enriches 'Contemporary Threats and Analytical Methodology' by delivering specialist guest sessions on 'Macroeconomic Policy, Global Trade & Financial Systems'. Complements Dr Kristian Gustafson's (Social and Political Sciences) core delivery with external domain perspectives from Economics, Finance and Accounting."
module_b2e96f0374b336ad,EE3615,Digital Experiences,taught_academic,Computer Science,Professor Rob Macredie,0.313967,1,Dr Rumyana Neykova,Senior Lecturer in Computer Science,Computer Science,"Cybersecurity, Cryptography & Digital Trust",0.4467697739601135,0.3829636871814728,"Enriches 'Digital Experiences' by delivering specialist guest sessions on 'Cybersecurity, Cryptography & Digital Trust'. Complements Professor Rob Macredie's (Computer Science) core delivery with external domain perspectives from Computer Science."
module_b2e96f0374b336ad,EE3615,Digital Experiences,taught_academic,Computer Science,Professor Rob Macredie,0.313967,2,Professor George Ghinea,Professor - Mulsemedia Computing,Computer Science,"Visual Perception, Graphic Storytelling & HCI",0.5237909555435181,0.5110370874404907,"Enriches 'Digital Experiences' by delivering specialist guest sessions on 'Visual Perception, Graphic Storytelling & HCI'. Complements Professor Rob Macredie's (Computer Science) core delivery with external domain perspectives from Computer Science."
module_b2e96f0374b336ad,EE3615,Digital Experiences,taught_academic,Computer Science,Professor Rob Macredie,0.313967,3,Dr Andre J. Szameitat,Reader - Psychology,Department of Life Sciences,Behavioural Psychology & Cognitive Science,0.5748533010482788,0.46652263849973674,Enriches 'Digital Experiences' by delivering specialist guest sessions on 'Behavioural Psychology & Cognitive Science'. Complements Professor Rob Macredie's (Computer Science) core delivery with external domain perspectives from Department of Life Sciences.
module_b2ebb236f3214d56,LX5674,Patents and Trade Marks,taught_academic,Social and Political Sciences,Dr Anna Tuckett,0.201182,1,Dr Asress Gikay,"Senior Lecturer in AI, Disruptive Innovation and Law",Brunel Law School,"Ethics, Governance, Law & Policy",0.7417120933532715,0.6582156687974929,"Enriches 'Patents and Trade Marks' by delivering specialist guest sessions on 'Ethics, Governance, Law & Policy'. Complements Dr Anna Tuckett's (Social and Political Sciences) core delivery with external domain perspectives from Brunel Law School."
module_b307357339dff10e,CO3618,Politics and Digital Cultures,taught_academic,Social and Political Sciences,Professor Sarita Malik,0.38105,1,Professor George Ghinea,Professor - Mulsemedia Computing,Computer Science,"Visual Perception, Graphic Storytelling & HCI",0.5237909555435181,0.4840441584587097,"Enriches 'Politics and Digital Cultures' by delivering specialist guest sessions on 'Visual Perception, Graphic Storytelling & HCI'. Complements Professor Sarita Malik's (Social and Political Sciences) core delivery with external domain perspectives from Computer Science."
module_b372d1fcecaeb470,N/A,"Research Design, Analysis and Employability Skills",taught_academic,Department of Life Sciences,Dr Sofia Barbosa Boucas,0.412498,1,Professor George Ghinea,Professor - Mulsemedia Computing,Computer Science,"Visual Perception, Graphic Storytelling & HCI",0.5237909555435181,0.47977794408798213,"Enriches 'Research Design, Analysis and Employability Skills' by delivering specialist guest sessions on 'Visual Perception, Graphic Storytelling & HCI'. Complements Dr Sofia Barbosa Boucas's (Department of Life Sciences) core delivery with external domain perspectives from Computer Science."
module_b372d1fcecaeb470,N/A,"Research Design, Analysis and Employability Skills",taught_academic,Department of Life Sciences,Dr Sofia Barbosa Boucas,0.412498,2,Professor Rob Macredie,Professor - Interactive Systems,Computer Science,Behavioural Psychology & Cognitive Science,0.37852850556373596,0.39597775936126706,"Enriches 'Research Design, Analysis and Employability Skills' by delivering specialist guest sessions on 'Behavioural Psychology & Cognitive Science'. Complements Dr Sofia Barbosa Boucas's (Department of Life Sciences) core delivery with external domain perspectives from Computer Science."
module_b3ce53acf1a03ff1,N/A,English for Engineering,taught_academic,Computer Science,Dr Monica Pereira,0.252422,1,Professor George Ghinea,Professor - Mulsemedia Computing,Computer Science,"Visual Perception, Graphic Storytelling & HCI",0.5237909555435181,0.44760629534721375,"Enriches 'English for Engineering' by delivering specialist guest sessions on 'Visual Perception, Graphic Storytelling & HCI'. Complements Dr Monica Pereira's (Computer Science) core delivery with external domain perspectives from Computer Science."
module_b4208ac0a0234a15,OT5603,"Professionalism and the Evaluative Occupational Therapist 1: Professional knowledge, doing, being and becoming",taught_academic,Department of Health Sciences,Ms Tai Frater,0.437985,1,Dr Andre J. Szameitat,Reader - Psychology,Department of Life Sciences,Behavioural Psychology & Cognitive Science,0.5748533010482788,0.4778784990310669,"Enriches 'Professionalism and the Evaluative Occupational Therapist 1: Professional knowledge, doing, being and becoming' by delivering specialist guest sessions on 'Behavioural Psychology & Cognitive Science'. Complements Ms Tai Frater's (Department of Health Sciences) core delivery with external domain perspectives from Department of Life Sciences."
module_b423fb7111dc1ba8,CO3XXX,Social Media and Society,taught_academic,Social and Political Sciences,Dr Billur Ozgul,0.387695,1,Professor George Ghinea,Professor - Mulsemedia Computing,Computer Science,"Visual Perception, Graphic Storytelling & HCI",0.5237909555435181,0.45841030478477474,"Enriches 'Social Media and Society' by delivering specialist guest sessions on 'Visual Perception, Graphic Storytelling & HCI'. Complements Dr Billur Ozgul's (Social and Political Sciences) core delivery with external domain perspectives from Computer Science."
module_b428fa0ddf29222c,EE2654,Electronic Systems,taught_academic,Electronic and Electrical Engineering,Professor John Cosmas,0.189461,1,Dr Andre J. Szameitat,Reader - Psychology,Department of Life Sciences,Behavioural Psychology & Cognitive Science,0.5748533010482788,0.4431660339236259,Enriches 'Electronic Systems' by delivering specialist guest sessions on 'Behavioural Psychology & Cognitive Science'. Complements Professor John Cosmas's (Electronic and Electrical Engineering) core delivery with external domain perspectives from Department of Life Sciences.
module_b428fa0ddf29222c,EE2654,Electronic Systems,taught_academic,Electronic and Electrical Engineering,Professor John Cosmas,0.189461,2,Dr Md Nazmul Huda,Associate Dean (Student Experience)/Senior Lecturer in Electronic & Electrical Engineering,Electronic and Electrical Engineering,"Robotics, Embedded Systems & Hardware Integration",0.4555783271789551,0.3650965854525566,"Enriches 'Electronic Systems' by delivering specialist guest sessions on 'Robotics, Embedded Systems & Hardware Integration'. Complements Professor John Cosmas's (Electronic and Electrical Engineering) core delivery with external domain perspectives from Electronic and Electrical Engineering."
module_b4b0077f82311534,CY5608,Criminal Intelligence Analysis,taught_academic,Social and Political Sciences,Dr Kristian Gustafson,0.337478,1,Dr Rumyana Neykova,Senior Lecturer in Computer Science,Computer Science,"Cybersecurity, Cryptography & Digital Trust",0.4467697739601135,0.42429349720478055,"Enriches 'Criminal Intelligence Analysis' by delivering specialist guest sessions on 'Cybersecurity, Cryptography & Digital Trust'. Complements Dr Kristian Gustafson's (Social and Political Sciences) core delivery with external domain perspectives from Computer Science."
